=== 拓扑（自行从 sysfs 推出）===
  P     逻辑核 12 个: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]   最高 5100 MHz
  E     逻辑核  8 个: [12, 13, 14, 15, 16, 17, 18, 19]   最高 3800 MHz
  LP-E  逻辑核  2 个: [20, 21]   最高 2500 MHz

=== 每档利用率（821 个采样点，45.0s）===
  档        核数      平均利用率       等价满载核数
  P        12      50.1%         6.01
  E         8      49.1%         3.93
  LP-E      2      41.7%         0.83
  合计       22                   10.77  / 22 逻辑核

=== 时间序列：等价满载核数（看采集/学习是否振荡）===
     采样#      等价核                                           
     311     4.10   |########                                |
     312     4.63   |#########                               |
     313     9.86   |######################                  |
     314    10.19   |######################                  |
     315    11.40   |#########################               |
     316    11.00   |########################                |
     317    11.74   |##########################              |
     318    12.37   |############################            |
     319    12.90   |#############################           |
     320     4.37   |########                                |
     321     1.30   |#                                       |
     322    13.14   |##############################          |
     323    13.01   |#############################           |
     324    12.92   |#############################           |
     325    13.07   |#############################           |
     326    12.40   |############################            |
     327    11.20   |#########################               |
     328    12.23   |###########################             |
     329     4.77   |#########                               |
     330     2.57   |####                                    |
     331    14.00   |################################        |
     332    11.43   |#########################               |
     333    12.33   |############################            |
     334    11.38   |#########################               |
     335    13.95   |###############################         |
     336    12.55   |############################            |
     337    12.54   |############################            |
     338     4.77   |#########                               |
     339     1.03   |                                        |
     340     8.88   |###################                     |
     341     8.90   |###################                     |
     342    10.33   |#######################                 |
     343    12.70   |############################            |
     344    12.93   |#############################           |
     345    13.07   |#############################           |
     346    12.85   |#############################           |
     347    13.36   |##############################          |
     348     5.05   |##########                              |
     349     3.47   |######                                  |
     350    14.02   |################################        |
     351    12.07   |###########################             |
     352    10.63   |#######################                 |
     353    13.48   |##############################          |
     354    12.39   |############################            |
     355    13.08   |#############################           |
     356    12.77   |#############################           |
     357     8.73   |###################                     |
     358     1.33   |#                                       |
     359     8.70   |###################                     |
     360    12.27   |###########################             |
     361    14.32   |################################        |
     362    13.82   |###############################         |
     363    12.67   |############################            |
     364    14.60   |#################################       |
     365    12.71   |############################            |
     366     9.78   |#####################                   |
     367     0.80   |                                        |
     368     9.47   |#####################                   |
     369    12.93   |#############################           |
     370    14.10   |################################        |
     371    15.10   |##################################      |
     372    12.95   |#############################           |
     373    12.14   |###########################             |
     374    13.83   |###############################         |
     375    12.77   |#############################           |
     376     1.38   |#                                       |
     377     8.03   |#################                       |
     378    13.20   |##############################          |
     379    13.24   |##############################          |
     380    13.67   |###############################         |
     381    14.54   |#################################       |
     382    17.25   |########################################|
     383    15.25   |###################################     |
     384    14.83   |##################################      |
     385    10.67   |#######################                 |
     386     3.87   |#######                                 |
     387    15.72   |####################################    |
     388    14.88   |##################################      |
     389    14.70   |#################################       |
     390    15.61   |####################################    |
     391    14.78   |##################################      |
     392    13.46   |##############################          |
     393    14.87   |##################################      |
     394    15.66   |####################################    |
     395     7.30   |###############                         |
     396     3.18   |#####                                   |
     397    14.60   |#################################       |
     398    14.74   |#################################       |
     399    15.51   |###################################     |
     400    15.55   |###################################     |
     401    15.40   |###################################     |
     402    14.32   |################################        |
     403    14.73   |#################################       |
     404    10.53   |#######################                 |
     405     7.60   |################                        |
     406     2.52   |####                                    |
     407    14.71   |#################################       |
     408    13.14   |##############################          |
     409    10.90   |########################                |
     410    14.92   |##################################      |
     411    13.78   |###############################         |
     412    13.90   |###############################         |
     413    14.95   |##################################      |
     414     2.80   |####                                    |
     415     4.97   |##########                              |
     416    11.65   |##########################              |
     417    13.28   |##############################          |
     418    13.90   |###############################         |
     419    14.80   |##################################      |
     420    12.90   |#############################           |
     421    15.03   |##################################      |
     422    13.58   |###############################         |
     423     3.62   |######                                  |
     424     6.27   |#############                           |
     425    14.73   |#################################       |
     426    13.53   |##############################          |
     427    13.79   |###############################         |
     428    13.83   |###############################         |
     429    15.13   |##################################      |
     430    13.67   |###############################         |
     431    11.83   |##########################              |
     432     1.34   |#                                       |
     433     9.63   |#####################                   |
     434    13.05   |#############################           |
     435    14.27   |################################        |
     436    12.67   |############################            |
     437    11.48   |#########################               |
     438     9.67   |#####################                   |
     439     6.60   |##############                          |
     440     1.53   |#                                       |
     441     6.90   |##############                          |
     442    10.43   |#######################                 |
     443    10.00   |######################                  |
     444    10.79   |########################                |
     445    10.72   |########################                |
     446     8.26   |##################                      |
     447     7.00   |###############                         |
     448     0.80   |                                        |
     449     7.00   |###############                         |
     450     8.83   |###################                     |
     451    10.40   |#######################                 |
     452     9.63   |#####################                   |
     453     9.46   |#####################                   |
     454    13.17   |##############################          |
     455    10.80   |########################                |
     456     9.09   |####################                    |
     457     0.97   |                                        |
     458     9.60   |#####################                   |
     459     9.68   |#####################                   |
     460    10.23   |######################                  |
     461    11.90   |##########################              |
     462    11.41   |#########################               |
     463    11.03   |########################                |
     464    13.26   |##############################          |
