=== 拓扑（自行从 sysfs 推出）===
  P     逻辑核 12 个: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]   最高 5100 MHz
  E     逻辑核  8 个: [12, 13, 14, 15, 16, 17, 18, 19]   最高 3800 MHz
  LP-E  逻辑核  2 个: [20, 21]   最高 2500 MHz

=== 每档利用率（821 个采样点，45.0s）===
  档        核数      平均利用率       等价满载核数
  P        12      50.3%         6.04
  E         8      49.5%         3.96
  LP-E      2      40.4%         0.81
  合计       22                   10.80  / 22 逻辑核

=== 时间序列：等价满载核数（看采集/学习是否振荡）===
     采样#      等价核                                           
     413    14.15   |#################################       |
     414     5.70   |############                            |
     415     3.02   |#####                                   |
     416    13.78   |################################        |
     417    12.85   |##############################          |
     418    14.63   |##################################      |
     419    13.67   |################################        |
     420    15.54   |####################################    |
     421    13.44   |###############################         |
     422    13.97   |################################        |
     423     4.99   |##########                              |
     424     5.07   |##########                              |
     425    14.15   |#################################       |
     426    13.80   |################################        |
     427    13.40   |###############################         |
     428    12.71   |#############################           |
     429    13.65   |################################        |
     430    12.00   |###########################             |
     431    13.97   |################################        |
     432    10.42   |########################                |
     433     1.23   |#                                       |
     434    10.10   |#######################                 |
     435    14.03   |#################################       |
     436    14.73   |##################################      |
     437    12.87   |##############################          |
     438     8.90   |####################                    |
     439    12.10   |############################            |
     440     3.65   |#######                                 |
     441     5.59   |###########                             |
     442     8.79   |###################                     |
     443     9.44   |#####################                   |
     444     9.10   |####################                    |
     445     9.56   |#####################                   |
     446     9.23   |#####################                   |
     447    12.65   |#############################           |
     448     1.05   |                                        |
     449     7.03   |###############                         |
     450    11.63   |###########################             |
     451    11.39   |##########################              |
     452    12.63   |#############################           |
     453    10.56   |########################                |
     454    12.65   |#############################           |
     455    11.97   |###########################             |
     456     3.27   |######                                  |
     457     2.50   |####                                    |
     458    12.07   |############################            |
     459    10.27   |#######################                 |
     460    11.30   |##########################              |
     461    10.40   |#######################                 |
     462    11.00   |#########################               |
     463    11.97   |###########################             |
     464    11.76   |###########################             |
     465     6.33   |#############                           |
     466     1.11   |                                        |
     467    12.17   |############################            |
     468    12.47   |#############################           |
     469    13.81   |################################        |
     470    11.63   |###########################             |
     471    13.36   |###############################         |
     472    13.06   |##############################          |
     473    12.78   |#############################           |
     474     8.33   |##################                      |
     475     1.31   |#                                       |
     476     8.41   |###################                     |
     477    11.83   |###########################             |
     478    13.28   |###############################         |
     479    13.58   |###############################         |
     480    12.18   |############################            |
     481    12.13   |############################            |
     482    11.67   |###########################             |
     483    12.83   |##############################          |
     484     0.80   |                                        |
     485     5.69   |############                            |
     486    12.33   |############################            |
     487    14.09   |#################################       |
     488    11.00   |#########################               |
     489    12.70   |#############################           |
     490    13.30   |###############################         |
     491    14.17   |#################################       |
     492    12.30   |############################            |
     493     8.70   |###################                     |
     494     1.13   |                                        |
     495     9.70   |######################                  |
     496    13.62   |################################        |
     497    12.90   |##############################          |
     498    12.81   |##############################          |
     499    12.77   |#############################           |
     500    13.38   |###############################         |
     501    13.40   |###############################         |
     502    12.37   |############################            |
     503     1.64   |##                                      |
     504     6.20   |#############                           |
     505    12.82   |##############################          |
     506    12.93   |##############################          |
     507    13.18   |##############################          |
     508    12.87   |##############################          |
     509    13.75   |################################        |
     510    11.97   |###########################             |
     511    14.13   |#################################       |
     512     9.27   |#####################                   |
     513     1.00   |                                        |
     514    13.07   |##############################          |
     515    11.87   |###########################             |
     516    13.78   |################################        |
     517    13.09   |##############################          |
     518    13.30   |###############################         |
     519    13.38   |###############################         |
     520    13.17   |##############################          |
     521    11.70   |###########################             |
     522     1.00   |                                        |
     523    10.17   |#######################                 |
     524    11.03   |#########################               |
     525    14.22   |#################################       |
     526    12.13   |############################            |
     527    13.43   |###############################         |
     528    13.85   |################################        |
     529    14.27   |#################################       |
     530    15.39   |####################################    |
     531     3.14   |#####                                   |
     532     6.82   |###############                         |
     533    14.63   |##################################      |
     534    12.64   |#############################           |
     535    13.73   |################################        |
     536    12.72   |#############################           |
     537     9.95   |######################                  |
     538    14.43   |##################################      |
     539    14.21   |#################################       |
     540     5.43   |###########                             |
     541     1.97   |##                                      |
     542    15.05   |###################################     |
     543    14.23   |#################################       |
     544    13.10   |##############################          |
     545    13.41   |###############################         |
     546    13.78   |################################        |
     547    12.60   |#############################           |
     548    14.97   |###################################     |
     549    10.10   |#######################                 |
     550     1.13   |                                        |
     551    13.03   |##############################          |
     552    15.07   |###################################     |
     553    14.93   |###################################     |
     554    13.67   |################################        |
     555    15.42   |####################################    |
     556    14.35   |#################################       |
     557    14.33   |#################################       |
     558     5.10   |##########                              |
     559     7.87   |#################                       |
     560    13.42   |###############################         |
     561    13.70   |################################        |
     562    13.93   |################################        |
     563    12.78   |#############################           |
     564    13.00   |##############################          |
     565    14.23   |#################################       |
     566    15.13   |###################################     |
     567     2.01   |###                                     |
     568     9.07   |####################                    |
     569    14.15   |#################################       |
     570    13.75   |################################        |
     571    15.15   |###################################     |
     572    14.37   |#################################       |
     573    13.39   |###############################         |
     574    14.89   |###################################     |
     575    14.40   |#################################       |
     576     3.33   |######                                  |
     577     8.92   |####################                    |
     578    16.43   |####################################### |
     579    13.65   |################################        |
     580    16.81   |########################################|
     581    14.21   |#################################       |
     582    13.82   |################################        |
     583    16.15   |######################################  |
     584    14.95   |###################################     |
     585    15.64   |#####################################   |
     586     9.57   |#####################                   |
     587     3.03   |#####                                   |
     588    11.77   |###########################             |
     589    12.49   |#############################           |
     590    12.10   |############################            |
     591    12.11   |############################            |
     592    10.33   |#######################                 |
     593    10.06   |#######################                 |
     594     5.65   |############                            |
     595     5.27   |###########                             |
     596    11.04   |#########################               |
     597    10.93   |#########################               |
     598    11.44   |##########################              |
     599    11.51   |##########################              |
     600     9.75   |######################                  |
     601    10.60   |########################                |
     602    11.01   |#########################               |
     603     7.53   |################                        |
     604     1.17   |                                        |
     605    10.27   |#######################                 |
     606    10.30   |#######################                 |
     607    12.21   |############################            |
     608    12.33   |############################            |
     609    11.30   |##########################              |
     610    10.97   |#########################               |
     611    11.88   |###########################             |
     612     1.90   |##                                      |
     613     5.50   |###########                             |
     614    11.54   |##########################              |
     615    11.90   |###########################             |
     616    11.27   |##########################              |
     617    13.38   |###############################         |
     618    12.24   |############################            |
     619    11.80   |###########################             |
     620    10.94   |#########################               |
     621     1.20   |                                        |
     622     4.48   |#########                               |
     623    12.42   |#############################           |
     624    11.45   |##########################              |
     625    12.43   |#############################           |
     626    11.00   |#########################               |
     627    12.11   |############################            |
     628    14.35   |#################################       |
     629    11.64   |###########################             |
     630     4.65   |#########                               |
     631     1.50   |#                                       |
     632    12.04   |############################            |
     633    13.50   |###############################         |
     634    13.41   |###############################         |
     635    12.44   |#############################           |
     636    10.42   |########################                |
     637    13.17   |##############################          |
     638    12.20   |############################            |
     639     8.70   |###################                     |
     640     1.00   |                                        |
     641    11.93   |###########################             |
     642    12.53   |#############################           |
     643    13.37   |###############################         |
     644    13.30   |###############################         |
     645    11.91   |###########################             |
     646    12.94   |##############################          |
     647    12.94   |##############################          |
     648    11.10   |#########################               |
     649     1.14   |                                        |
     650    12.34   |############################            |
     651     8.22   |##################                      |
     652    12.97   |##############################          |
     653    14.40   |#################################       |
     654    13.11   |##############################          |
     655    12.00   |###########################             |
     656    12.80   |#############################           |
     657    12.63   |#############################           |
     658     1.17   |                                        |
     659     7.68   |#################                       |
     660    13.50   |###############################         |
     661     8.87   |####################                    |
     662    13.48   |###############################         |
     663    14.63   |##################################      |
     664    12.41   |#############################           |
     665    13.67   |################################        |
     666    13.37   |###############################         |
     667     4.87   |##########                              |
     668     4.93   |##########                              |
     669    12.50   |#############################           |
     670    13.63   |################################        |
     671    12.87   |##############################          |
     672    14.16   |#################################       |
     673    14.85   |###################################     |
     674    13.64   |################################        |
     675    12.75   |#############################           |
     676     4.97   |##########                              |
     677     5.00   |##########                              |
     678    15.39   |####################################    |
     679    12.87   |##############################          |
     680    14.05   |#################################       |
     681    14.30   |#################################       |
     682    12.94   |##############################          |
     683    14.27   |#################################       |
     684    14.43   |##################################      |
